,Arene_name,Arene_smi,Radical_name,Radical_smi,Product_name,Product_smi,rxn,Output,React_sites_Ar_R,Prod_sites,Divider,Ar_n,SMILES_Ar,Radical_n,SMILES_R,ArR_n,SMILES_ArR,R_Ar_n,DG_TS
10,Arene_3,CC(C)(C)c1ccoc1,Radical_0,C[C](C)C#N,Product-Ar3-R0-P10,CC(C)(C)c1cocc1C(C)(C)C#N,CC(C)(C)c1ccoc1.C[C](C)C#N>>CC(C)(C)c1cocc1C(C)(C)C#N,27.8,"((5,), (1,))","((8,), (9,))",,C2t,CC(C)(C)c1ccoc1,CCN, C[C](C)C#N,CCN-C2t-2, CC(C)(C)c1cocc1C(C)(C)C#N,CCN-C2t,27.8
11,Arene_3,CC(C)(C)c1ccoc1,Radical_0,C[C](C)C#N,Product-Ar3-R0-P11,CC(C)(C)c1ccoc1C(C)(C)C#N,CC(C)(C)c1ccoc1.C[C](C)C#N>>CC(C)(C)c1ccoc1C(C)(C)C#N,20,"((8,), (1,))","((8,), (9,))",,C2t,CC(C)(C)c1ccoc1,CCN, C[C](C)C#N,CCN-C2t-4, CC(C)(C)c1ccoc1C(C)(C)C#N,CCN-C2t,20
12,Arene_4,FC(F)(F)c1ccc[nH]1,Radical_0,C[C](C)C#N,Product-Ar4-R0-P12,CC(C)(C#N)c1ccc(C(F)(F)F)[nH]1,FC(F)(F)c1ccc[nH]1.C[C](C)C#N>>CC(C)(C#N)c1ccc(C(F)(F)F)[nH]1,23.3,"((7,), (1,))","((5,), (1,))",,D1b,FC(F)(F)c1ccc[nH]1,CCN, C[C](C)C#N,CCN-D1b-1, CC(C)(C#N)c1ccc(C(F)(F)F)[nH]1,CCN-D1b,23.3
13,Arene_4,FC(F)(F)c1ccc[nH]1,Radical_0,C[C](C)C#N,Product-Ar4-R0-P13,CC(C)(C#N)c1c[nH]c(C(F)(F)F)c1,FC(F)(F)c1ccc[nH]1.C[C](C)C#N>>CC(C)(C#N)c1c[nH]c(C(F)(F)F)c1,27.5,"((6,), (1,))","((5,), (1,))",,D1b,FC(F)(F)c1ccc[nH]1,CCN, C[C](C)C#N,CCN-D1b-2, CC(C)(C#N)c1c[nH]c(C(F)(F)F)c1,CCN-D1b,27.5
14,Arene_4,FC(F)(F)c1ccc[nH]1,Radical_0,C[C](C)C#N,Product-Ar4-R0-P14,CC(C)(C#N)c1cc[nH]c1C(F)(F)F,FC(F)(F)c1ccc[nH]1.C[C](C)C#N>>CC(C)(C#N)c1cc[nH]c1C(F)(F)F,26.5,"((5,), (1,))","((5,), (1,))",,D1b,FC(F)(F)c1ccc[nH]1,CCN, C[C](C)C#N,CCN-D1b-3, CC(C)(C#N)c1cc[nH]c1C(F)(F)F,CCN-D1b,26.5
15,Arene_5,CC(C)(C)c1ccc[nH]1,Radical_0,C[C](C)C#N,Product-Ar5-R0-P15,CC(C)(C)c1ccc(C(C)(C)C#N)[nH]1,CC(C)(C)c1ccc[nH]1.C[C](C)C#N>>CC(C)(C)c1ccc(C(C)(C)C#N)[nH]1,19.7,"((7,), (1,))","((7,), (8,))",,D1t,CC(C)(C)c1ccc[nH]1,CCN, C[C](C)C#N,CCN-D1t-1, CC(C)(C)c1ccc(C(C)(C)C#N)[nH]1,CCN-D1t,19.7
16,Arene_5,CC(C)(C)c1ccc[nH]1,Radical_0,C[C](C)C#N,Product-Ar5-R0-P16,CC(C)(C)c1cc(C(C)(C)C#N)c[nH]1,CC(C)(C)c1ccc[nH]1.C[C](C)C#N>>CC(C)(C)c1cc(C(C)(C)C#N)c[nH]1,24,"((6,), (1,))","((6,), (7,))",,D1t,CC(C)(C)c1ccc[nH]1,CCN, C[C](C)C#N,CCN-D1t-2, CC(C)(C)c1cc(C(C)(C)C#N)c[nH]1,CCN-D1t,24
17,Arene_5,CC(C)(C)c1ccc[nH]1,Radical_0,C[C](C)C#N,Product-Ar5-R0-P17,CC(C)(C)c1[nH]ccc1C(C)(C)C#N,CC(C)(C)c1ccc[nH]1.C[C](C)C#N>>CC(C)(C)c1[nH]ccc1C(C)(C)C#N,27.4,"((5,), (1,))","((8,), (9,))",,D1t,CC(C)(C)c1ccc[nH]1,CCN, C[C](C)C#N,CCN-D1t-3, CC(C)(C)c1[nH]ccc1C(C)(C)C#N,CCN-D1t,27.4
18,Arene_6,FC(F)(F)c1cc[nH]c1,Radical_0,C[C](C)C#N,Product-Ar6-R0-P18,CC(C)(C#N)c1cc(C(F)(F)F)c[nH]1,FC(F)(F)c1cc[nH]c1.C[C](C)C#N>>CC(C)(C#N)c1cc(C(F)(F)F)c[nH]1,22.5,"((6,), (1,))","((5,), (1,))",,D2b,FC(F)(F)c1cc[nH]c1,CCN, C[C](C)C#N,CCN-D2b-1, CC(C)(C#N)c1cc(C(F)(F)F)c[nH]1,CCN-D2b,22.5
19,Arene_6,FC(F)(F)c1cc[nH]c1,Radical_0,C[C](C)C#N,Product-Ar6-R0-P19,CC(C)(C#N)c1c[nH]cc1C(F)(F)F,FC(F)(F)c1cc[nH]c1.C[C](C)C#N>>CC(C)(C#N)c1c[nH]cc1C(F)(F)F,26.6,"((5,), (1,))","((5,), (1,))",,D2b,FC(F)(F)c1cc[nH]c1,CCN, C[C](C)C#N,CCN-D2b-2, CC(C)(C#N)c1c[nH]cc1C(F)(F)F,CCN-D2b,26.6
20,Arene_6,FC(F)(F)c1cc[nH]c1,Radical_0,C[C](C)C#N,Product-Ar6-R0-P20,CC(C)(C#N)c1[nH]ccc1C(F)(F)F,FC(F)(F)c1cc[nH]c1.C[C](C)C#N>>CC(C)(C#N)c1[nH]ccc1C(F)(F)F,22.2,"((8,), (1,))","((5,), (1,))",,D2b,FC(F)(F)c1cc[nH]c1,CCN, C[C](C)C#N,CCN-D2b-4, CC(C)(C#N)c1[nH]ccc1C(F)(F)F,CCN-D2b,22.2
21,Arene_7,CC(C)(C)c1cc[nH]c1,Radical_0,C[C](C)C#N,Product-Ar7-R0-P21,CC(C)(C)c1c[nH]c(C(C)(C)C#N)c1,CC(C)(C)c1cc[nH]c1.C[C](C)C#N>>CC(C)(C)c1c[nH]c(C(C)(C)C#N)c1,20.5,"((6,), (1,))","((7,), (8,))",,D2t,CC(C)(C)c1cc[nH]c1,CCN, C[C](C)C#N,CCN-D2t-1, CC(C)(C)c1c[nH]c(C(C)(C)C#N)c1,CCN-D2t,20.5
22,Arene_7,CC(C)(C)c1cc[nH]c1,Radical_0,C[C](C)C#N,Product-Ar7-R0-P22,CC(C)(C)c1c[nH]cc1C(C)(C)C#N,CC(C)(C)c1cc[nH]c1.C[C](C)C#N>>CC(C)(C)c1c[nH]cc1C(C)(C)C#N,28.3,"((5,), (1,))","((8,), (9,))",,D2t,CC(C)(C)c1cc[nH]c1,CCN, C[C](C)C#N,CCN-D2t-2, CC(C)(C)c1c[nH]cc1C(C)(C)C#N,CCN-D2t,28.3
23,Arene_7,CC(C)(C)c1cc[nH]c1,Radical_0,C[C](C)C#N,Product-Ar7-R0-P23,CC(C)(C)c1cc[nH]c1C(C)(C)C#N,CC(C)(C)c1cc[nH]c1.C[C](C)C#N>>CC(C)(C)c1cc[nH]c1C(C)(C)C#N,22.9,"((8,), (1,))","((8,), (9,))",,D2t,CC(C)(C)c1cc[nH]c1,CCN, C[C](C)C#N,CCN-D2t-4, CC(C)(C)c1cc[nH]c1C(C)(C)C#N,CCN-D2t,22.9
24,Arene_8,FC(F)(F)c1cccs1,Radical_0,C[C](C)C#N,Product-Ar8-R0-P24,CC(C)(C#N)c1ccc(C(F)(F)F)s1,FC(F)(F)c1cccs1.C[C](C)C#N>>CC(C)(C#N)c1ccc(C(F)(F)F)s1,20.9,"((7,), (1,))","((5,), (1,))",,E1b,FC(F)(F)c1cccs1,CCN, C[C](C)C#N,CCN-E1b-1, CC(C)(C#N)c1ccc(C(F)(F)F)s1,CCN-E1b,20.9
25,Arene_8,FC(F)(F)c1cccs1,Radical_0,C[C](C)C#N,Product-Ar8-R0-P25,CC(C)(C#N)c1csc(C(F)(F)F)c1,FC(F)(F)c1cccs1.C[C](C)C#N>>CC(C)(C#N)c1csc(C(F)(F)F)c1,24.9,"((6,), (1,))","((5,), (1,))",,E1b,FC(F)(F)c1cccs1,CCN, C[C](C)C#N,CCN-E1b-2, CC(C)(C#N)c1csc(C(F)(F)F)c1,CCN-E1b,24.9
26,Arene_8,FC(F)(F)c1cccs1,Radical_0,C[C](C)C#N,Product-Ar8-R0-P26,CC(C)(C#N)c1ccsc1C(F)(F)F,FC(F)(F)c1cccs1.C[C](C)C#N>>CC(C)(C#N)c1ccsc1C(F)(F)F,24.2,"((5,), (1,))","((5,), (1,))",,E1b,FC(F)(F)c1cccs1,CCN, C[C](C)C#N,CCN-E1b-3, CC(C)(C#N)c1ccsc1C(F)(F)F,CCN-E1b,24.2
27,Arene_9,CC(C)(C)c1cccs1,Radical_0,C[C](C)C#N,Product-Ar9-R0-P27,CC(C)(C)c1ccc(C(C)(C)C#N)s1,CC(C)(C)c1cccs1.C[C](C)C#N>>CC(C)(C)c1ccc(C(C)(C)C#N)s1,20.2,"((7,), (1,))","((7,), (8,))",,E1t,CC(C)(C)c1cccs1,CCN, C[C](C)C#N,CCN-E1t-1, CC(C)(C)c1ccc(C(C)(C)C#N)s1,CCN-E1t,20.2
28,Arene_9,CC(C)(C)c1cccs1,Radical_0,C[C](C)C#N,Product-Ar9-R0-P28,CC(C)(C)c1cc(C(C)(C)C#N)cs1,CC(C)(C)c1cccs1.C[C](C)C#N>>CC(C)(C)c1cc(C(C)(C)C#N)cs1,23.2,"((6,), (1,))","((6,), (7,))",,E1t,CC(C)(C)c1cccs1,CCN, C[C](C)C#N,CCN-E1t-2, CC(C)(C)c1cc(C(C)(C)C#N)cs1,CCN-E1t,23.2
29,Arene_9,CC(C)(C)c1cccs1,Radical_0,C[C](C)C#N,Product-Ar9-R0-P29,CC(C)(C)c1sccc1C(C)(C)C#N,CC(C)(C)c1cccs1.C[C](C)C#N>>CC(C)(C)c1sccc1C(C)(C)C#N,26.7,"((5,), (1,))","((8,), (9,))",,E1t,CC(C)(C)c1cccs1,CCN, C[C](C)C#N,CCN-E1t-3, CC(C)(C)c1sccc1C(C)(C)C#N,CCN-E1t,26.7
30,Arene_10,FC(F)(F)c1ccsc1,Radical_0,C[C](C)C#N,Product-Ar10-R0-P30,CC(C)(C#N)c1cc(C(F)(F)F)cs1,FC(F)(F)c1ccsc1.C[C](C)C#N>>CC(C)(C#N)c1cc(C(F)(F)F)cs1,21.4,"((6,), (1,))","((5,), (1,))",,E2b,FC(F)(F)c1ccsc1,CCN, C[C](C)C#N,CCN-E2b-1, CC(C)(C#N)c1cc(C(F)(F)F)cs1,CCN-E2b,21.4
31,Arene_10,FC(F)(F)c1ccsc1,Radical_0,C[C](C)C#N,Product-Ar10-R0-P31,CC(C)(C#N)c1cscc1C(F)(F)F,FC(F)(F)c1ccsc1.C[C](C)C#N>>CC(C)(C#N)c1cscc1C(F)(F)F,25.9,"((5,), (1,))","((5,), (1,))",,E2b,FC(F)(F)c1ccsc1,CCN, C[C](C)C#N,CCN-E2b-2, CC(C)(C#N)c1cscc1C(F)(F)F,CCN-E2b,25.9
32,Arene_10,FC(F)(F)c1ccsc1,Radical_0,C[C](C)C#N,Product-Ar10-R0-P32,CC(C)(C#N)c1sccc1C(F)(F)F,FC(F)(F)c1ccsc1.C[C](C)C#N>>CC(C)(C#N)c1sccc1C(F)(F)F,21.2,"((8,), (1,))","((5,), (1,))",,E2b,FC(F)(F)c1ccsc1,CCN, C[C](C)C#N,CCN-E2b-4, CC(C)(C#N)c1sccc1C(F)(F)F,CCN-E2b,21.2
33,Arene_11,CC(C)(C)c1ccsc1,Radical_0,C[C](C)C#N,Product-Ar11-R0-P33,CC(C)(C)c1csc(C(C)(C)C#N)c1,CC(C)(C)c1ccsc1.C[C](C)C#N>>CC(C)(C)c1csc(C(C)(C)C#N)c1,20.7,"((6,), (1,))","((7,), (8,))",,E2t,CC(C)(C)c1ccsc1,CCN, C[C](C)C#N,CCN-E2t-1, CC(C)(C)c1csc(C(C)(C)C#N)c1,CCN-E2t,20.7
34,Arene_11,CC(C)(C)c1ccsc1,Radical_0,C[C](C)C#N,Product-Ar11-R0-P34,CC(C)(C)c1cscc1C(C)(C)C#N,CC(C)(C)c1ccsc1.C[C](C)C#N>>CC(C)(C)c1cscc1C(C)(C)C#N,28.1,"((5,), (1,))","((8,), (9,))",,E2t,CC(C)(C)c1ccsc1,CCN, C[C](C)C#N,CCN-E2t-2, CC(C)(C)c1cscc1C(C)(C)C#N,CCN-E2t,28.1
35,Arene_11,CC(C)(C)c1ccsc1,Radical_0,C[C](C)C#N,Product-Ar11-R0-P35,CC(C)(C)c1ccsc1C(C)(C)C#N,CC(C)(C)c1ccsc1.C[C](C)C#N>>CC(C)(C)c1ccsc1C(C)(C)C#N,23.6,"((8,), (1,))","((8,), (9,))",,E2t,CC(C)(C)c1ccsc1,CCN, C[C](C)C#N,CCN-E2t-4, CC(C)(C)c1ccsc1C(C)(C)C#N,CCN-E2t,23.6
36,Arene_12,FC(F)(F)c1nccs1,Radical_0,C[C](C)C#N,Product-Ar12-R0-P36,CC(C)(C#N)c1csc(C(F)(F)F)n1,FC(F)(F)c1nccs1.C[C](C)C#N>>CC(C)(C#N)c1csc(C(F)(F)F)n1,24.3,"((6,), (1,))","((5,), (1,))",,F1b,FC(F)(F)c1nccs1,CCN, C[C](C)C#N,CCN-F1b-2, CC(C)(C#N)c1csc(C(F)(F)F)n1,CCN-F1b,24.3
37,Arene_12,FC(F)(F)c1nccs1,Radical_0,C[C](C)C#N,Product-Ar12-R0-P37,CC(C)(C#N)c1cnc(C(F)(F)F)s1,FC(F)(F)c1nccs1.C[C](C)C#N>>CC(C)(C#N)c1cnc(C(F)(F)F)s1,21.1,"((7,), (1,))","((5,), (1,))",,F1b,FC(F)(F)c1nccs1,CCN, C[C](C)C#N,CCN-F1b-3, CC(C)(C#N)c1cnc(C(F)(F)F)s1,CCN-F1b,21.1
38,Arene_13,CC(C)(C)c1nccs1,Radical_0,C[C](C)C#N,Product-Ar13-R0-P38,CC(C)(C)c1nc(C(C)(C)C#N)cs1,CC(C)(C)c1nccs1.C[C](C)C#N>>CC(C)(C)c1nc(C(C)(C)C#N)cs1,22.5,"((6,), (1,))","((6,), (7,))",,F1t,CC(C)(C)c1nccs1,CCN, C[C](C)C#N,CCN-F1t-2, CC(C)(C)c1nc(C(C)(C)C#N)cs1,CCN-F1t,22.5
39,Arene_13,CC(C)(C)c1nccs1,Radical_0,C[C](C)C#N,Product-Ar13-R0-P39,CC(C)(C)c1ncc(C(C)(C)C#N)s1,CC(C)(C)c1nccs1.C[C](C)C#N>>CC(C)(C)c1ncc(C(C)(C)C#N)s1,20.8,"((7,), (1,))","((7,), (8,))",,F1t,CC(C)(C)c1nccs1,CCN, C[C](C)C#N,CCN-F1t-3, CC(C)(C)c1ncc(C(C)(C)C#N)s1,CCN-F1t,20.8
40,Arene_14,FC(F)(F)c1cscn1,Radical_0,C[C](C)C#N,Product-Ar14-R0-P40,CC(C)(C#N)c1nc(C(F)(F)F)cs1,FC(F)(F)c1cscn1.C[C](C)C#N>>CC(C)(C#N)c1nc(C(F)(F)F)cs1,20.9,"((7,), (1,))","((5,), (1,))",,F2b,FC(F)(F)c1cscn1,CCN, C[C](C)C#N,CCN-F2b-1, CC(C)(C#N)c1nc(C(F)(F)F)cs1,CCN-F2b,20.9
41,Arene_14,FC(F)(F)c1cscn1,Radical_0,C[C](C)C#N,Product-Ar14-R0-P41,CC(C)(C#N)c1scnc1C(F)(F)F,FC(F)(F)c1cscn1.C[C](C)C#N>>CC(C)(C#N)c1scnc1C(F)(F)F,22.4,"((5,), (1,))","((5,), (1,))",,F2b,FC(F)(F)c1cscn1,CCN, C[C](C)C#N,CCN-F2b-3, CC(C)(C#N)c1scnc1C(F)(F)F,CCN-F2b,22.4
42,Arene_15,CC(C)(C)c1cscn1,Radical_0,C[C](C)C#N,Product-Ar15-R0-P42,CC(C)(C)c1csc(C(C)(C)C#N)n1,CC(C)(C)c1cscn1.C[C](C)C#N>>CC(C)(C)c1csc(C(C)(C)C#N)n1,20.2,"((7,), (1,))","((7,), (8,))",,F2t,CC(C)(C)c1cscn1,CCN, C[C](C)C#N,CCN-F2t-1, CC(C)(C)c1csc(C(C)(C)C#N)n1,CCN-F2t,20.2
43,Arene_15,CC(C)(C)c1cscn1,Radical_0,C[C](C)C#N,Product-Ar15-R0-P43,CC(C)(C)c1ncsc1C(C)(C)C#N,CC(C)(C)c1cscn1.C[C](C)C#N>>CC(C)(C)c1ncsc1C(C)(C)C#N,24.1,"((5,), (1,))","((8,), (9,))",,F2t,CC(C)(C)c1cscn1,CCN, C[C](C)C#N,CCN-F2t-3, CC(C)(C)c1ncsc1C(C)(C)C#N,CCN-F2t,24.1
44,Arene_16,FC(F)(F)c1cncs1,Radical_0,C[C](C)C#N,Product-Ar16-R0-P44,CC(C)(C#N)c1ncc(C(F)(F)F)s1,FC(F)(F)c1cncs1.C[C](C)C#N>>CC(C)(C#N)c1ncc(C(F)(F)F)s1,20.5,"((7,), (1,))","((5,), (1,))",,F3b,FC(F)(F)c1cncs1,CCN, C[C](C)C#N,CCN-F3b-1, CC(C)(C#N)c1ncc(C(F)(F)F)s1,CCN-F3b,20.5
45,Arene_16,FC(F)(F)c1cncs1,Radical_0,C[C](C)C#N,Product-Ar16-R0-P45,CC(C)(C#N)c1ncsc1C(F)(F)F,FC(F)(F)c1cncs1.C[C](C)C#N>>CC(C)(C#N)c1ncsc1C(F)(F)F,23.8,"((5,), (1,))","((5,), (1,))",,F3b,FC(F)(F)c1cncs1,CCN, C[C](C)C#N,CCN-F3b-2, CC(C)(C#N)c1ncsc1C(F)(F)F,CCN-F3b,23.8
46,Arene_17,CC(C)(C)c1cncs1,Radical_0,C[C](C)C#N,Product-Ar17-R0-P46,CC(C)(C)c1cnc(C(C)(C)C#N)s1,CC(C)(C)c1cncs1.C[C](C)C#N>>CC(C)(C)c1cnc(C(C)(C)C#N)s1,19.4,"((7,), (1,))","((7,), (8,))",,F3t,CC(C)(C)c1cncs1,CCN, C[C](C)C#N,CCN-F3t-1, CC(C)(C)c1cnc(C(C)(C)C#N)s1,CCN-F3t,19.4
47,Arene_17,CC(C)(C)c1cncs1,Radical_0,C[C](C)C#N,Product-Ar17-R0-P47,CC(C)(C)c1scnc1C(C)(C)C#N,CC(C)(C)c1cncs1.C[C](C)C#N>>CC(C)(C)c1scnc1C(C)(C)C#N,27.1,"((5,), (1,))","((8,), (9,))",,F3t,CC(C)(C)c1cncs1,CCN, C[C](C)C#N,CCN-F3t-2, CC(C)(C)c1scnc1C(C)(C)C#N,CCN-F3t,27.1
48,Arene_18,FC(F)(F)c1ccsn1,Radical_0,C[C](C)C#N,Product-Ar18-R0-P48,CC(C)(C#N)c1csnc1C(F)(F)F,FC(F)(F)c1ccsn1.C[C](C)C#N>>CC(C)(C#N)c1csnc1C(F)(F)F,27.8,"((5,), (1,))","((5,), (1,))",,Fb3b,FC(F)(F)c1ccsn1,CCN, C[C](C)C#N,CCN-Fb3b-4, CC(C)(C#N)c1csnc1C(F)(F)F,CCN-Fb3b,27.8
49,Arene_18,FC(F)(F)c1ccsn1,Radical_0,C[C](C)C#N,Product-Ar18-R0-P49,CC(C)(C#N)c1cc(C(F)(F)F)ns1,FC(F)(F)c1ccsn1.C[C](C)C#N>>CC(C)(C#N)c1cc(C(F)(F)F)ns1,22,"((6,), (1,))","((5,), (1,))",,Fb3b,FC(F)(F)c1ccsn1,CCN, C[C](C)C#N,CCN-Fb3b-5, CC(C)(C#N)c1cc(C(F)(F)F)ns1,CCN-Fb3b,22
50,Arene_19,CC(C)(C)c1ccsn1,Radical_0,C[C](C)C#N,Product-Ar19-R0-P50,CC(C)(C)c1nscc1C(C)(C)C#N,CC(C)(C)c1ccsn1.C[C](C)C#N>>CC(C)(C)c1nscc1C(C)(C)C#N,28.9,"((5,), (1,))","((8,), (9,))",,Fb3t,CC(C)(C)c1ccsn1,CCN, C[C](C)C#N,CCN-Fb3t-4, CC(C)(C)c1nscc1C(C)(C)C#N,CCN-Fb3t,28.9
51,Arene_19,CC(C)(C)c1ccsn1,Radical_0,C[C](C)C#N,Product-Ar19-R0-P51,CC(C)(C)c1cc(C(C)(C)C#N)sn1,CC(C)(C)c1ccsn1.C[C](C)C#N>>CC(C)(C)c1cc(C(C)(C)C#N)sn1,21.9,"((6,), (1,))","((6,), (7,))",,Fb3t,CC(C)(C)c1ccsn1,CCN, C[C](C)C#N,CCN-Fb3t-5, CC(C)(C)c1cc(C(C)(C)C#N)sn1,CCN-Fb3t,21.9
52,Arene_20,FC(F)(F)c1cnsc1,Radical_0,C[C](C)C#N,Product-Ar20-R0-P52,CC(C)(C#N)c1nscc1C(F)(F)F,FC(F)(F)c1cnsc1.C[C](C)C#N>>CC(C)(C#N)c1nscc1C(F)(F)F,25.6,"((5,), (1,))","((5,), (1,))",,Fb4b,FC(F)(F)c1cnsc1,CCN, C[C](C)C#N,CCN-Fb4b-3, CC(C)(C#N)c1nscc1C(F)(F)F,CCN-Fb4b,25.6
53,Arene_20,FC(F)(F)c1cnsc1,Radical_0,C[C](C)C#N,Product-Ar20-R0-P53,CC(C)(C#N)c1sncc1C(F)(F)F,FC(F)(F)c1cnsc1.C[C](C)C#N>>CC(C)(C#N)c1sncc1C(F)(F)F,22.4,"((8,), (1,))","((5,), (1,))",,Fb4b,FC(F)(F)c1cnsc1,CCN, C[C](C)C#N,CCN-Fb4b-5, CC(C)(C#N)c1sncc1C(F)(F)F,CCN-Fb4b,22.4
54,Arene_21,CC(C)(C)c1cnsc1,Radical_0,C[C](C)C#N,Product-Ar21-R0-P54,CC(C)(C)c1csnc1C(C)(C)C#N,CC(C)(C)c1cnsc1.C[C](C)C#N>>CC(C)(C)c1csnc1C(C)(C)C#N,27.6,"((5,), (1,))","((8,), (9,))",,Fb4t,CC(C)(C)c1cnsc1,CCN, C[C](C)C#N,CCN-Fb4t-3, CC(C)(C)c1csnc1C(C)(C)C#N,CCN-Fb4t,27.6
55,Arene_21,CC(C)(C)c1cnsc1,Radical_0,C[C](C)C#N,Product-Ar21-R0-P55,CC(C)(C)c1cnsc1C(C)(C)C#N,CC(C)(C)c1cnsc1.C[C](C)C#N>>CC(C)(C)c1cnsc1C(C)(C)C#N,24.1,"((8,), (1,))","((8,), (9,))",,Fb4t,CC(C)(C)c1cnsc1,CCN, C[C](C)C#N,CCN-Fb4t-5, CC(C)(C)c1cnsc1C(C)(C)C#N,CCN-Fb4t,24.1
56,Arene_22,FC(F)(F)c1ccns1,Radical_0,C[C](C)C#N,Product-Ar22-R0-P56,CC(C)(C#N)c1cc(C(F)(F)F)sn1,FC(F)(F)c1ccns1.C[C](C)C#N>>CC(C)(C#N)c1cc(C(F)(F)F)sn1,25.2,"((6,), (1,))","((5,), (1,))",,Fb5b,FC(F)(F)c1ccns1,CCN, C[C](C)C#N,CCN-Fb5b-3, CC(C)(C#N)c1cc(C(F)(F)F)sn1,CCN-Fb5b,25.2
57,Arene_22,FC(F)(F)c1ccns1,Radical_0,C[C](C)C#N,Product-Ar22-R0-P57,CC(C)(C#N)c1cnsc1C(F)(F)F,FC(F)(F)c1ccns1.C[C](C)C#N>>CC(C)(C#N)c1cnsc1C(F)(F)F,25.2,"((5,), (1,))","((5,), (1,))",,Fb5b,FC(F)(F)c1ccns1,CCN, C[C](C)C#N,CCN-Fb5b-4, CC(C)(C#N)c1cnsc1C(F)(F)F,CCN-Fb5b,25.2
58,Arene_23,CC(C)(C)c1ccns1,Radical_0,C[C](C)C#N,Product-Ar23-R0-P58,CC(C)(C)c1cc(C(C)(C)C#N)ns1,CC(C)(C)c1ccns1.C[C](C)C#N>>CC(C)(C)c1cc(C(C)(C)C#N)ns1,23,"((6,), (1,))","((6,), (7,))",,Fb5t,CC(C)(C)c1ccns1,CCN, C[C](C)C#N,CCN-Fb5t-3, CC(C)(C)c1cc(C(C)(C)C#N)ns1,CCN-Fb5t,23
59,Arene_23,CC(C)(C)c1ccns1,Radical_0,C[C](C)C#N,Product-Ar23-R0-P59,CC(C)(C)c1sncc1C(C)(C)C#N,CC(C)(C)c1ccns1.C[C](C)C#N>>CC(C)(C)c1sncc1C(C)(C)C#N,28.4,"((5,), (1,))","((8,), (9,))",,Fb5t,CC(C)(C)c1ccns1,CCN, C[C](C)C#N,CCN-Fb5t-4, CC(C)(C)c1sncc1C(C)(C)C#N,CCN-Fb5t,28.4
60,Arene_24,FC(F)(F)c1ncco1,Radical_0,C[C](C)C#N,Product-Ar24-R0-P60,CC(C)(C#N)c1coc(C(F)(F)F)n1,FC(F)(F)c1ncco1.C[C](C)C#N>>CC(C)(C#N)c1coc(C(F)(F)F)n1,24.9,"((6,), (1,))","((5,), (1,))",,Fc2b,FC(F)(F)c1ncco1,CCN, C[C](C)C#N,CCN-Fc2b-4, CC(C)(C#N)c1coc(C(F)(F)F)n1,CCN-Fc2b,24.9
61,Arene_24,FC(F)(F)c1ncco1,Radical_0,C[C](C)C#N,Product-Ar24-R0-P61,CC(C)(C#N)c1cnc(C(F)(F)F)o1,FC(F)(F)c1ncco1.C[C](C)C#N>>CC(C)(C#N)c1cnc(C(F)(F)F)o1,19.9,"((7,), (1,))","((5,), (1,))",,Fc2b,FC(F)(F)c1ncco1,CCN, C[C](C)C#N,CCN-Fc2b-5, CC(C)(C#N)c1cnc(C(F)(F)F)o1,CCN-Fc2b,19.9
62,Arene_25,CC(C)(C)c1ncco1,Radical_0,C[C](C)C#N,Product-Ar25-R0-P62,CC(C)(C)c1nc(C(C)(C)C#N)co1,CC(C)(C)c1ncco1.C[C](C)C#N>>CC(C)(C)c1nc(C(C)(C)C#N)co1,22.9,"((6,), (1,))","((6,), (7,))",,Fc2t,CC(C)(C)c1ncco1,CCN, C[C](C)C#N,CCN-Fc2t-4, CC(C)(C)c1nc(C(C)(C)C#N)co1,CCN-Fc2t,22.9
63,Arene_25,CC(C)(C)c1ncco1,Radical_0,C[C](C)C#N,Product-Ar25-R0-P63,CC(C)(C)c1ncc(C(C)(C)C#N)o1,CC(C)(C)c1ncco1.C[C](C)C#N>>CC(C)(C)c1ncc(C(C)(C)C#N)o1,19.3,"((7,), (1,))","((7,), (8,))",,Fc2t,CC(C)(C)c1ncco1,CCN, C[C](C)C#N,CCN-Fc2t-5, CC(C)(C)c1ncc(C(C)(C)C#N)o1,CCN-Fc2t,19.3
64,Arene_26,FC(F)(F)c1cocn1,Radical_0,C[C](C)C#N,Product-Ar26-R0-P64,CC(C)(C#N)c1nc(C(F)(F)F)co1,FC(F)(F)c1cocn1.C[C](C)C#N>>CC(C)(C#N)c1nc(C(F)(F)F)co1,19.8,"((7,), (1,))","((5,), (1,))",,Fc4b,FC(F)(F)c1cocn1,CCN, C[C](C)C#N,CCN-Fc4b-2, CC(C)(C#N)c1nc(C(F)(F)F)co1,CCN-Fc4b,19.8
65,Arene_26,FC(F)(F)c1cocn1,Radical_0,C[C](C)C#N,Product-Ar26-R0-P65,CC(C)(C#N)c1ocnc1C(F)(F)F,FC(F)(F)c1cocn1.C[C](C)C#N>>CC(C)(C#N)c1ocnc1C(F)(F)F,19.9,"((5,), (1,))","((5,), (1,))",,Fc4b,FC(F)(F)c1cocn1,CCN, C[C](C)C#N,CCN-Fc4b-5, CC(C)(C#N)c1ocnc1C(F)(F)F,CCN-Fc4b,19.9
